Order Type,Row Count,Organization,Order Number,Status,Shipping Type,Created At,In Fulfillment Date,Serial Number,Missing Charger?,Recipient Country,Tracking Number,Order Item Number,Asset Number,Depot Vendor,Items,Shipped Date,In Return Date,Pending Return Date,Completed Date
Retrieval,402,Valera Health,95605-1-VALE,IN_RETURN,Standard,11/03/2025,11/03/2025,NXKMUAA001426129CC7600,,United States,885723157106,95605-1-1-VALE,101782,ZONES,1,2025-11-05 02:58:23,2025-11-08 21:03:27,2025-11-07 13:06:50,
Retrieval,402,Vercel,95482-1-VERC,IN_RETURN,Standard,11/01/2025,11/03/2025,0F3HYP724243MR,,United States,885723076348,95482-1-1-VERC,33120,ZONES,1,2025-11-05 02:51:21,2025-11-08 14:57:58,2025-11-07 12:22:37,
Retrieval,402,Wachsman,95479-1-WACH,IN_RETURN,Standard,11/01/2025,11/03/2025,FVFGG3HXQ05P,,United States,885722968716,95479-1-1-WACH,262333,ZONES,1,2025-11-05 02:54:25,2025-11-07 18:01:20,2025-11-06 10:55:10,
Retrieval,402,ABC Legal Services,95104-1-ABCL,SHIPPED,Standard,10/30/2025,11/03/2025,,,United States,885722818410,95104-1-1-ABCL,261845,ZONES,1,2025-11-05 02:50:25,,,
Retrieval,402,Slingshot Aerospace,95542-1-SLIN,SHIPPED,2 Day,11/03/2025,11/03/2025,48PMST3,,United States,885722705120,95542-1-1-SLIN,262665,ZONES,1,2025-11-04 20:50:14,,,
Retrieval,402,Unite Us,95554-1-UNIT,PENDING_RETURN,Standard,11/03/2025,11/03/2025,C02FQ0FZQ05N,,United States,885722583472,95554-1-1-UNIT,5734,ZONES,1,2025-11-05 02:51:29,,2025-11-06 14:53:03,
Retrieval,402,Annexus Health,95589-1-ANNE,PENDING_RETURN,Standard,11/03/2025,11/03/2025,CB5NHW3,,United States,885742672057,95589-1-1-ANNE,101031,ZONES,1,2025-11-05 02:53:23,,2025-11-06 12:54:16,
Retrieval,402,Valera Health,95532-1-VALE,PENDING_RETURN,Standard,11/03/2025,11/03/2025,NXKMUAA00142612E8F7600,,United States,885722469947,95532-1-1-VALE,262437,ZONES,1,2025-11-05 02:48:20,,2025-11-07 16:00:57,
Retrieval,402,Calendly,91578-1-CALE,PENDING_RETURN,Standard,10/09/2025,11/03/2025,JGHYQYN025,,United States,885722304330,91578-1-1-CALE,110088,ZONES,1,2025-11-05 03:10:34,,2025-11-06 11:13:20,
Retrieval,402,Unite Us,95574-1-UNIT,PENDING_RETURN,Standard,11/03/2025,11/03/2025,QCFYFQL9D3,,United States,885721688275,95574-1-1-UNIT,26727,ZONES,1,2025-11-05 03:09:23,,2025-11-07 10:15:46,
Retrieval,402,Unite Us,95555-1-UNIT,PENDING_RETURN,Standard,11/03/2025,11/03/2025,C02FP3F1Q05N,,United States,885721543266,95555-1-1-UNIT,26659,ZONES,1,2025-11-04 21:11:08,,2025-11-06 11:10:32,
Retrieval,402,Enterprise DB,95553-1-ENTE,SHIPPED,Standard,11/03/2025,11/03/2025,5806BK3,,United States,885721408938,95553-1-1-ENTE,262671,ZONES,1,2025-11-05 03:07:26,,,
Retrieval,402,Ironclad,95388-1-IRON,IN_RETURN,Standard,10/31/2025,11/03/2025,G4XTWF7H51,,United States,885721279865,95388-1-1-IRON,262246,ZONES,1,2025-11-04 21:13:18,2025-11-06 18:12:53,2025-11-06 12:15:07,
Retrieval,402,ABC Legal Services,95075-1-ABCL,PENDING_RETURN,Standard,10/30/2025,11/03/2025,,,United States,885721063621,95075-1-1-ABCL,261829,ZONES,1,2025-11-05 03:09:21,,2025-11-07 13:14:21,
Retrieval,402,Branch Insurance,95539-1-BRAN,SHIPPED,Standard,11/03/2025,11/03/2025,PF48SWRD,,United States,885721858749,95539-1-1-BRAN,262533,ZONES,1,2025-11-05 03:14:26,,,
Retrieval,402,NP Digital,95514-1-NPDI,IN_FULFILLMENT,Standard,11/03/2025,11/03/2025,G52WVJWXCP,,Canada,,95514-1-1-NPDI,262428,ZONES,1,,,,
Retrieval,402,Calendly,95537-1-CALE,PENDING_RETURN,Standard,11/03/2025,11/03/2025,FVFHT928Q6LR,,United States,885712822743,95537-1-1-CALE,49962,ZONES,1,2025-11-05 03:05:25,,2025-11-07 18:11:19,
Retrieval,402,Branch,95530-1-BRAN,PENDING_RETURN,2 Day,11/03/2025,11/03/2025,CVPJ6TKX1C,,United States,885712555449,95530-1-1-BRAN,25852,ZONES,1,2025-11-05 03:12:26,,2025-11-07 16:30:47,
Retrieval,402,Nulogy,95525-1-NULO,PENDING_RETURN,Standard,11/03/2025,11/03/2025,PF5BB98Z,,United States,885710764148,95525-1-1-NULO,262433,ZONES,1,2025-11-05 03:05:24,,2025-11-07 11:22:36,
Retrieval,402,"Mindspan Group, Inc.",95526-1-MIND,IN_RETURN,Standard,11/03/2025,11/03/2025,,,United States,885710431550,95526-1-1-MIND,262434,ZONES,1,2025-11-03 23:22:24,2025-11-06 17:21:01,2025-11-05 13:23:31,
Retrieval,402,InterWell Health,95523-1-INTE,IN_RETURN,Standard,11/03/2025,11/03/2025,CF36F6Q7TN,,United States,885711252467,95523-1-1-INTE,24252,ZONES,1,2025-11-03 23:25:16,2025-11-07 17:36:46,2025-11-06 14:26:55,
Retrieval,402,Prescient Security,95516-1-PRES,PENDING_RETURN,Standard,11/03/2025,11/03/2025,5CD2285HMS,,United States,885714157899,95516-1-1-PRES,262429,ZONES,1,2025-11-04 21:12:14,,2025-11-05 16:13:15,
Retrieval,402,The Trevor Project,94994-1-THET,PENDING_RETURN,Standard,10/30/2025,11/03/2025,C02C95Z2LVDL,,United States,8857 1355 8661,94994-1-1-THET,78775,ZONES,1,2025-11-04 21:08:20,,2025-11-06 12:10:39,
Retrieval,402,TIA INC,95508-1-TIAI,PENDING_RETURN,Standard,11/03/2025,11/03/2025,D42YXWWQ41,,United States,885712994907,95508-1-1-TIAI,103356,ZONES,1,2025-11-05 03:10:22,,2025-11-07 16:26:03,
Retrieval,402,Vanta,94676-1-VANT,PENDING_RETURN,Standard,10/29/2025,10/31/2025,CW6V3FCX3L,,United States,885664594326,94676-1-1-VANT,48957,ZONES,1,2025-11-03 23:13:27,,2025-11-07 20:32:10,
Retrieval,402,CloudZero,95379-1-CLOU,PENDING_RETURN,Standard,10/31/2025,10/31/2025,MKH41TFQ1Y,,United States,885664401543,95379-1-1-CLOU,74190,ZONES,1,2025-11-03 23:23:20,,2025-11-06 13:26:49,
Retrieval,402,Escalon,95370-1-ESCA,PENDING_RETURN,Standard,10/31/2025,10/31/2025,C02DT3R8ML7J,,United States,8856 6399 1582,95370-1-1-ESCA,37078,ZONES,1,2025-11-03 23:21:17,,2025-11-05 10:22:22,
Retrieval,402,The Trevor Project,94996-1-THET,PENDING_RETURN,Standard,10/30/2025,10/31/2025,C02FT58VML7H,,United States,8856 6388 9307,94996-1-1-THET,78819,ZONES,1,2025-11-03 23:21:20,,2025-11-07 18:32:07,
Retrieval,402,Prescient Security,95368-1-PRES,PENDING_RETURN,Standard,10/31/2025,10/31/2025,PF3G3QL9,,United States,885664511043,95368-1-1-PRES,262243,ZONES,1,2025-11-03 23:20:20,,2025-11-05 12:22:25,
Retrieval,402,dbt,95365-1-DBT,PENDING_RETURN,Standard,10/31/2025,10/31/2025,CVHQ92WVXP,,United States,885663381574,95365-1-1-DBT,50572,ZONES,1,2025-11-03 23:21:19,,2025-11-05 14:22:44,
Retrieval,402,Horizon3.ai,95347-1-HORI,PENDING_RETURN,2 Day,10/31/2025,10/31/2025,GTZ8974,,United States,8856 6355 2849,95347-1-1-HORI,91592,ZONES,1,2025-11-03 20:19:18,,2025-11-05 13:21:55,
Retrieval,402,ClassDojo,95136-1-CLAS,PENDING_RETURN,Standard,10/30/2025,10/31/2025,JXXDXRJ2Y9,,United States,885661630557,95136-1-1-CLAS,80415,ZONES,1,2025-11-03 20:20:18,,2025-11-07 13:34:05,
Retrieval,402,InterWell Health,95350-1-INTE,PENDING_RETURN,Standard,10/31/2025,10/31/2025,,,United States,885661888867,95350-1-1-INTE,262221,ZONES,1,2025-11-03 20:21:18,,2025-11-06 13:25:44,
Retrieval,402,Prescient Security,95337-1-PRES,PENDING_RETURN,Standard,10/31/2025,10/31/2025,C9CWQF3,,United States,885663187599,95337-1-1-PRES,262214,ZONES,1,2025-11-03 23:20:20,,2025-11-06 12:22:27,
Retrieval,402,Escalon,95348-1-ESCA,PENDING_RETURN,Standard,10/31/2025,10/31/2025,PF4WNR3K,,United States,8856 6337 0820,95348-1-1-ESCA,37102,ZONES,1,2025-11-03 23:19:21,,2025-11-07 18:33:00,
Retrieval,402,Biofourmis,95315-1-BIOF,PENDING_RETURN,Standard,10/31/2025,10/31/2025,FVFH8C57Q6LC,,United States,8856 6328 8381,95315-1-1-BIOF,90414,ZONES,1,2025-11-03 23:18:23,,2025-11-06 17:24:15,
Retrieval,402,Solo.io,95325-1-SOLO,PENDING_RETURN,Standard,10/31/2025,10/31/2025,FCWVQG07M3,,United States,8856 6319 4720,95325-1-1-SOLO,39561,ZONES,1,2025-11-03 20:23:19,,2025-11-04 11:26:35,
Retrieval,402,Comagine Health,95343-1-COMA,PENDING_RETURN,Standard,10/31/2025,10/31/2025,5CD3023X9V,,United States,8856 6308 5435,95343-1-1-COMA,262216,ZONES,1,2025-11-03 20:25:14,,2025-11-07 12:40:11,
Retrieval,402,Pomelo Care,94550-1-POME,PENDING_RETURN,Standard,10/28/2025,10/31/2025,FTH4F9Y03M,,United States,8856 6296 9404,94550-1-1-POME,73146,ZONES,1,2025-11-03 23:22:19,,2025-11-05 14:23:36,
Retrieval,402,PayNearMe,95324-1-PAYN,PENDING_RETURN,2 Day,10/31/2025,10/31/2025,JBM45X3,,United States,8856 6288 1468,95324-1-1-PAYN,262212,ZONES,1,2025-11-03 23:22:24,,2025-11-04 14:27:04,
Retrieval,402,Found,95298-1-FOUN,PENDING_RETURN,Standard,10/31/2025,10/31/2025,L3VTYC9KX9,,United States,8856 6267 3810,95298-1-1-FOUN,70573,ZONES,1,2025-11-03 23:25:20,,2025-11-05 15:26:16,
Retrieval,402,Epic Staffing Group,95311-1-EPIC,PENDING_RETURN,Standard,10/31/2025,10/31/2025,6GYDGB3,,United States,8856 6118 0580,95311-1-1-EPIC,62941,ZONES,1,2025-11-03 20:23:18,,2025-11-06 13:27:18,
Retrieval,402,InMotionHosting,95153-1-INMO,PENDING_RETURN,Standard,10/30/2025,10/31/2025,PF3BD1SH,,United States,8856 6092 5847,95153-1-1-INMO,261858,ZONES,1,2025-11-03 20:26:16,,2025-11-05 12:27:07,
Retrieval,402,Found,95299-1-FOUN,PENDING_RETURN,Standard,10/31/2025,10/31/2025,K3J0X5JW4T,,United States,8856 6065 8830,95299-1-1-FOUN,74161,ZONES,1,2025-11-03 20:23:16,,2025-11-05 18:26:17,
Retrieval,402,InStride,95279-1-INST,PENDING_RETURN,Standard,10/31/2025,10/31/2025,JY1F2NF0CV,,United States,8856 6050 9254,95279-1-1-INST,80283,ZONES,1,2025-11-03 20:23:19,,2025-11-07 13:32:13,
Retrieval,402,Gradle,95198-1-GRAD,PENDING_RETURN,Standard,10/30/2025,10/31/2025,DH4GTD2N2L,,United States,885657070530,95198-1-1-GRAD,39174,ZONES,1,2025-11-03 23:19:20,,2025-11-07 11:33:57,
Retrieval,402,Streamline Health,95245-1-STRE,IN_RETURN,Standard,10/31/2025,10/31/2025,H62NST3,,United States,885656964896,95245-1-1-STRE,18715,ZONES,1,2025-11-03 20:20:19,2025-11-06 17:20:52,2025-11-05 15:21:37,
Retrieval,402,WeTravel,95240-1-WETR,IN_RETURN,Standard,10/31/2025,10/31/2025,DWPHV6CX1L,,United States,885656837422,95240-1-1-WETR,12649,ZONES,1,2025-11-03 20:20:15,2025-11-06 20:19:06,2025-11-06 14:22:07,
Retrieval,402,Kraken Tech,95248-1-KRAK,CANCELED,Standard,10/31/2025,10/31/2025,,,United States,,95248-1-1-KRAK,,ZONES,0,,,,
Retrieval,402,NP Digital,95243-1-NPDI,PENDING_RETURN,Standard,10/31/2025,10/31/2025,MP2KKHA8,,United States,885656669499,95243-1-1-NPDI,261910,ZONES,1,2025-11-03 20:26:16,,2025-11-06 16:28:12,
Retrieval,402,Gradle,95197-1-GRAD,PENDING_RETURN,Standard,10/30/2025,10/31/2025,W364LC77C7,,United States,885656456806,95197-1-1-GRAD,39300,ZONES,1,2025-11-04 09:20:59,,2025-11-05 12:21:15,
Retrieval,402,ClassDojo,95137-1-CLAS,PENDING_RETURN,Standard,10/30/2025,10/30/2025,T93D37J24W,,United States,8856 3370 9613,95137-1-1-CLAS,57169,ZONES,1,2025-10-31 19:00:25,,2025-11-01 19:01:36,
Retrieval,402,ABC Legal Services,95088-1-ABCL,PENDING_RETURN,Standard,10/30/2025,10/30/2025,,,United States,8856 3360 7629,95088-1-1-ABCL,261834,ZONES,1,2025-10-31 19:01:20,,2025-11-03 14:02:24,
Retrieval,402,ServiceTitan,95132-1-SERV,IN_FULFILLMENT,Standard,10/30/2025,10/30/2025,DSDJ9G3,,Canada,,95132-1-1-SERV,110181,ZONES,1,,,,
Retrieval,402,Branch Insurance,95007-1-BRAN,COMPLETE,Standard,10/30/2025,10/30/2025,DTN0L94,,United States,885633578905,95007-1-1-BRAN,261788,ZONES,1,2025-10-31 19:17:19,2025-11-05 21:20:38,2025-11-04 10:24:36,2025-11-07 11:22:17
Retrieval,402,ABC Legal Services,95067-1-ABCL,IN_FULFILLMENT,Standard,10/30/2025,10/30/2025,,,Puerto Rico,,95067-1-1-ABCL,261825,ZONES,1,,,,
Retrieval,402,Finalsite,95072-1-FINA,PENDING_RETURN,Standard,10/30/2025,10/30/2025,BY2018A90106249,,United States,885633661442,95072-1-1-FINA,261827,ZONES,1,2025-10-31 19:15:18,,2025-11-04 11:23:22,
Retrieval,402,Qualified,95065-1-QUAL,IN_FULFILLMENT,Standard,10/30/2025,10/30/2025,G922PKP497,,Canada,,95065-1-1-QUAL,59342,ZONES,1,,,,
Retrieval,402,The Trevor Project,94999-1-THET,PENDING_RETURN,Standard,10/30/2025,10/30/2025,C02DF27UP3YV,,United States,8856 3347 4962,94999-1-1-THET,78785,ZONES,1,2025-10-31 19:18:16,,2025-11-03 12:19:57,
Retrieval,402,Ironclad,94666-1-IRON,COMPLETE,Standard,10/29/2025,10/30/2025,KKXQG20DXP,,United States,885631786413,94666-1-1-IRON,261294,ZONES,1,2025-10-31 19:09:17,2025-11-04 15:10:38,2025-11-03 14:11:02,2025-11-06 12:13:11
Retrieval,402,MOTUS,95047-1-MOTU,PENDING_RETURN,Standard,10/30/2025,10/30/2025,,,United States,885631445838,95047-1-3-MOTU,,ZONES,2,2025-10-31 19:18:20,,2025-11-01 15:18:45,
Retrieval,402,Valsoft - Tag Software Group,95045-1-VALS,COMPLETE,Standard,10/30/2025,10/30/2025,,,United States,885631285630,95045-1-1-VALS,261819,ZONES,1,2025-10-31 19:01:18,2025-11-05 18:03:56,2025-11-03 10:02:18,2025-11-07 11:15:03
Retrieval,402,MOTUS,95020-1-MOTU,COMPLETE,Standard,10/30/2025,10/30/2025,1J8HST3,,United States,885630920213,95020-1-1-MOTU,71014,ZONES,1,2025-10-31 18:57:15,2025-11-04 17:58:56,2025-11-03 17:58:29,2025-11-05 17:00:07
Retrieval,402,Parallel Learning Inc.,95030-1-PARA,PENDING_RETURN,Standard,10/30/2025,10/30/2025,HRTJTGQQ1WFV,,United States,885630778235,95030-1-1-PARA,13010,ZONES,1,2025-10-31 19:02:17,,2025-11-01 14:03:39,
Retrieval,402,ZEPZ,90953-1-ZEPZ,PENDING_RETURN,Standard,10/06/2025,10/30/2025,C02FT03HMD6R,,United States,8856 3031 9614,90953-1-1-ZEPZ,105759,ZONES,1,2025-10-31 19:06:18,,2025-11-04 15:10:44,
Retrieval,402,Socure,95013-1-SOCU,PENDING_RETURN,Standard,10/30/2025,10/30/2025,FVFH31VMQ05N,,United States,8856 3020 1837,95013-1-1-SOCU,261793,ZONES,1,2025-10-31 19:06:25,,2025-11-01 17:06:55,
Retrieval,402,petvisor,95022-1-PETV,PENDING_RETURN,Standard,10/30/2025,10/30/2025,FP374VRH4X,,United States,8856 3003 7660,95022-1-1-PETV,29023,ZONES,1,2025-11-03 20:18:19,,2025-11-08 14:34:25,
Retrieval,402,Branch Insurance,95010-1-BRAN,PENDING_RETURN,Standard,10/30/2025,10/30/2025,1B41L94,,United States,8856 2980 8374,95010-1-1-BRAN,261790,ZONES,1,2025-10-31 18:58:15,,2025-11-03 09:59:23,
Retrieval,402,petvisor,95021-1-PETV,PENDING_RETURN,Standard,10/30/2025,10/30/2025,Y73YG7L6TJ,,United States,8856 2966 6544,95021-1-1-PETV,31446,ZONES,1,2025-11-01 03:12:24,,2025-11-04 16:14:33,
Retrieval,402,The Trevor Project,94993-1-THET,PENDING_RETURN,Standard,10/30/2025,10/30/2025,C02FC1PMML7L,,United States,8856 2769 4714,94993-1-1-THET,78674,ZONES,1,2025-10-31 19:19:17,,2025-11-03 13:20:27,
Retrieval,402,The Trevor Project,94998-1-THET,COMPLETE,Standard,10/30/2025,10/30/2025,C02ZW18SLVDL,,United States,885627559330,94998-1-1-THET,5199,ZONES,1,2025-10-31 19:12:15,2025-11-05 18:15:46,2025-11-03 16:13:38,2025-11-06 12:17:20
Retrieval,402,The Trevor Project,94990-1-THET,COMPLETE,Standard,10/30/2025,10/30/2025,C02FW6QJML7H,,United States,885627324786,94990-1-1-THET,78639,ZONES,1,2025-10-31 19:16:17,2025-11-05 18:20:27,2025-11-03 18:17:52,2025-11-07 11:34:05
Retrieval,402,The Trevor Project,94997-1-THET,IN_RETURN,Standard,10/30/2025,10/30/2025,C02FT56NML7H,,United States,885627136913,94997-1-1-THET,78701,ZONES,1,2025-10-31 19:20:16,2025-11-07 18:10:21,2025-11-03 11:21:25,
Retrieval,402,InterWell Health,94984-1-INTE,PENDING_RETURN,Standard,10/30/2025,10/30/2025,,,United States,8856 2784 6681,94984-1-5-INTE,,ZONES,3,2025-10-31 19:12:18,,2025-11-02 12:12:59,
Retrieval,402,Posh,94977-1-POSH,COMPLETE,Standard,10/30/2025,10/30/2025,,,United States,885623299411,94977-1-1-POSH,261784,ZONES,1,2025-10-31 19:20:19,2025-11-05 18:25:35,2025-11-03 13:21:25,2025-11-07 11:30:53
Retrieval,402,TIA INC,94981-1-TIAI,PENDING_RETURN,Standard,10/30/2025,10/30/2025,,,United States,885623750745,94981-1-1-TIAI,261785,ZONES,1,2025-10-31 19:13:18,,2025-11-04 12:20:27,
Retrieval,402,payroc,94172-1-PAYR,PENDING_RETURN,Standard,10/27/2025,10/30/2025,C5HHGTD6VV,,United States,8856 2422 6630,94172-1-1-PAYR,22384,ZONES,1,2025-10-31 19:20:19,,2025-11-02 15:21:03,
Retrieval,402,Goodway Group,94974-1-GOOD,PENDING_RETURN,Standard,10/30/2025,10/30/2025,YJ56D41Q47,,United States,8856 2415 4604,94974-1-1-GOOD,42745,ZONES,1,2025-10-31 19:17:16,,2025-11-04 12:21:21,
Retrieval,402,TalkingPoints,94963-1-TALK,PENDING_RETURN,Standard,10/30/2025,10/30/2025,GV6413K02W,,United States,885623765921,94963-1-1-TALK,257701,ZONES,1,2025-10-31 19:21:18,,2025-11-03 14:22:38,
Retrieval,402,Vanta,94673-1-VANT,PENDING_RETURN,Standard,10/29/2025,10/29/2025,GYWTXF02DV,,United States,8856 0046 4867,94673-1-1-VANT,74256,ZONES,1,2025-10-30 19:30:19,,2025-11-02 12:31:18,
Retrieval,402,ABC Legal Services,94794-1-ABCL,IN_FULFILLMENT,Standard,10/29/2025,10/29/2025,,,Puerto Rico,,94794-1-1-ABCL,261370,ZONES,1,,,,
Retrieval,402,Modern Campus,94788-1-MODE,PENDING_RETURN,Standard,10/29/2025,10/29/2025,,,United States,8856 0040 0351,94788-1-1-MODE,261366,ZONES,1,2025-10-30 19:30:16,,2025-11-01 12:31:08,
Retrieval,402,Found,94168-1-FOUN,PENDING_RETURN,Standard,10/27/2025,10/29/2025,FVFHT0XZQ6LR,,United States,8856 0029 7186,94168-1-1-FOUN,578,ZONES,1,2025-10-30 19:30:17,,2025-11-02 17:31:35,
Retrieval,402,TransfrVR,94813-1-TRAN,PENDING_RETURN,Standard,10/29/2025,10/29/2025,CD13H24,,United States,8856 0021 2430,94813-1-1-TRAN,81648,ZONES,1,2025-10-30 23:30:21,,2025-11-05 17:33:53,
Retrieval,402,Clutch,94729-1-CLUT,PENDING_RETURN,Standard,10/29/2025,10/29/2025,FRX63JLWF7,,United States,8856 0013 7247,94729-1-1-CLUT,261346,ZONES,1,2025-10-30 19:30:19,,2025-11-04 15:35:19,
Retrieval,402,petvisor,94802-1-PETV,PENDING_RETURN,Standard,10/29/2025,10/29/2025,QGFCC423KM,,United States,8856 0003 8343,94802-1-1-PETV,31433,ZONES,1,2025-10-30 19:31:14,,2025-11-04 14:35:40,
Retrieval,402,TransfrVR,94799-1-TRAN,PENDING_RETURN,Standard,10/29/2025,10/29/2025,HC7NVFWCDP,,United States,8855 9995 1679,94799-1-1-TRAN,81763,ZONES,1,2025-10-30 19:31:16,,2025-11-04 13:35:16,
Retrieval,402,Vanta,94675-1-VANT,PENDING_RETURN,Standard,10/29/2025,10/29/2025,H21XCHX6L5,,United States,8855 9987 1884,94675-1-1-VANT,45898,ZONES,1,2025-10-30 23:29:17,,2025-11-05 21:34:14,
Retrieval,402,ServiceTitan,94479-1-SERV,IN_FULFILLMENT,Standard,10/28/2025,10/29/2025,4ZXL374,,Canada,,94479-1-1-SERV,67298,ZONES,1,,,,
Retrieval,402,TransfrVR,94792-1-TRAN,PENDING_RETURN,Standard,10/29/2025,10/29/2025,Y1H9DJX02P,,United States,8855 9976 7797,94792-1-1-TRAN,81803,ZONES,1,2025-10-30 23:32:21,,2025-11-01 14:33:27,
Retrieval,402,Finalsite,94716-1-FINA,PENDING_RETURN,Standard,10/29/2025,10/29/2025,,,United States,8855 9967 7269,94716-1-1-FINA,261343,ZONES,1,2025-10-30 19:31:16,,2025-11-03 18:33:21,
Retrieval,402,Vanta,94674-1-VANT,PENDING_RETURN,Standard,10/29/2025,10/29/2025,,,United States,885599579800,94674-1-1-VANT,261306,ZONES,1,2025-10-30 19:31:16,,2025-11-04 16:39:07,
Retrieval,402,Slingshot Aerospace,94787-1-SLIN,COMPLETE,2 Day,10/29/2025,10/29/2025,KY9477V56W,,United States,885599480524,94787-1-1-SLIN,261363,ZONES,1,2025-10-30 19:31:18,2025-11-04 12:26:03,2025-11-03 13:32:54,2025-11-06 10:27:46
Retrieval,402,TIA INC,94786-1-TIAI,PENDING_RETURN,Standard,10/29/2025,10/29/2025,J9X3DJ7VKC,,United States,8855 9935 6300,94786-1-1-TIAI,98787,ZONES,1,2025-10-30 23:30:22,,2025-11-04 18:36:22,
Retrieval,402,Suncrest Hospice,94783-1-SUNC,PENDING_RETURN,Standard,10/29/2025,10/29/2025,,,United States,8855 9913 1995,94783-1-1-SUNC,261362,ZONES,1,2025-10-30 23:29:23,,2025-11-04 14:45:41,
Retrieval,402,TransfrVR,94780-1-TRAN,COMPLETE,Standard,10/29/2025,10/29/2025,MRQPVQQWC0,,United States,885598950070,94780-1-1-TRAN,255723,ZONES,1,2025-10-30 23:31:19,2025-11-05 19:31:10,2025-10-31 13:31:52,2025-11-06 12:31:46
Retrieval,402,TransfrVR,94771-1-TRAN,IN_RETURN,Standard,10/29/2025,10/29/2025,HQQXS14,,United States,885598835294,94771-1-1-TRAN,81782,ZONES,1,2025-10-30 19:33:16,2025-11-07 00:28:01,2025-11-05 16:36:46,
Retrieval,402,TransfrVR,94754-1-TRAN,COMPLETE,Standard,10/29/2025,10/29/2025,H607ML9P4K,,United States,885598713014,94754-1-1-TRAN,74079,ZONES,1,2025-10-30 23:31:19,2025-11-03 16:32:45,2025-11-03 13:32:46,2025-11-05 12:35:37
Retrieval,402,TransfrVR,94744-1-TRAN,PENDING_RETURN,Standard,10/29/2025,10/29/2025,FQTQ09H16F,,United States,8855 9855 3402,94744-1-1-TRAN,81733,ZONES,1,2025-10-30 23:29:19,,2025-11-01 13:30:12,
Retrieval,402,TransfrVR,94740-1-TRAN,PENDING_RETURN,Standard,10/29/2025,10/29/2025,6GKNKN3,,United States,8855 9832 9825,94740-1-1-TRAN,81757,ZONES,1,2025-10-30 19:33:15,,2025-11-03 13:34:55,
Retrieval,402,Ride Health,94732-1-RIDE,PENDING_RETURN,2 Day,10/29/2025,10/29/2025,FVFGMZJAQ6L4,,United States,8855 9792 3952,94732-1-1-RIDE,261347,ZONES,1,2025-10-30 19:33:18,,2025-11-03 14:35:00,
Retrieval,402,TransfrVR,94728-1-TRAN,COMPLETE,Standard,10/29/2025,10/29/2025,JHNJ4QG2NV,,United States,885596742603,94728-1-1-TRAN,255713,ZONES,1,2025-10-30 19:34:16,2025-11-03 18:27:51,2025-11-03 14:36:50,2025-11-05 12:31:17
Retrieval,402,Krazy Coupon Lady,94712-1-KRAZ,PENDING_RETURN,Standard,10/29/2025,10/29/2025,,,United States,8855 9649 0846,94712-1-3-KRAZ,,ZONES,2,2025-10-30 22:55:18,,2025-11-04 12:59:11,
Retrieval,402,TransfrVR,94719-1-TRAN,COMPLETE,Standard,10/29/2025,10/29/2025,K2307N0091220,,United States,8855 9610 9696,94719-1-1-TRAN,81636,ZONES,1,2025-10-30 19:35:14,,2025-11-01 11:35:53,2025-11-07 17:37:31
Retrieval,402,Nulogy,94714-1-NULO,CANCELED,Standard,10/29/2025,10/29/2025,CQGV1Q06Y3,,Canada,,94714-1-1-NULO,,ZONES,0,,,,
Retrieval,402,TransfrVR,94713-1-TRAN,IN_RETURN,Standard,10/29/2025,10/29/2025,GD2159VQM0,,United States,8855 9541 7078,94713-1-1-TRAN,81710,ZONES,1,2025-10-30 19:35:16,2025-11-03 15:35:03,2025-11-01 10:35:58,
Retrieval,402,CaptivateIQ,94588-1-CAPT,IN_RETURN,Standard,10/28/2025,10/28/2025,LW5RWGGF7D,,United States,885567109152,94588-1-1-CAPT,261200,ZONES,1,2025-10-30 19:37:16,2025-11-07 00:30:20,2025-11-05 17:41:16,
Retrieval,402,Mill,94587-1-MILL,PENDING_RETURN,Standard,10/28/2025,10/28/2025,GMFX24KJKN,,United States,8855 6815 8488,94587-1-1-MILL,50575,ZONES,1,2025-10-30 19:37:16,,2025-11-03 12:38:49,
Retrieval,402,Mill,94586-1-MILL,PENDING_RETURN,Standard,10/28/2025,10/28/2025,GQF94DDY42,,United States,8855 6789 7823,94586-1-1-MILL,50578,ZONES,1,2025-10-30 19:29:16,,2025-11-01 11:30:06,
Retrieval,402,AuditBoard,94582-1-AUDI,IN_FULFILLMENT,Standard,10/28/2025,10/28/2025,,,Canada,,94582-1-1-AUDI,261198,ZONES,1,,,,
Retrieval,402,ABC Legal Services,94417-1-ABCL,IN_FULFILLMENT,Standard,10/27/2025,10/28/2025,,,Puerto Rico,,94417-1-1-ABCL,261016,ZONES,1,,,,
Retrieval,402,Enterprise DB,94576-1-ENTE,COMPLETE,Standard,10/28/2025,10/28/2025,M5645W66FK,,United States,885567036267,94576-1-1-ENTE,261195,ZONES,1,2025-10-29 23:13:19,2025-11-05 16:16:45,2025-10-31 12:14:03,2025-11-07 11:17:48
Retrieval,402,PayNearMe,94572-1-PAYN,PENDING_RETURN,Standard,10/28/2025,10/28/2025,RVXPYXH4JD,,United States,885567001777,94572-1-1-PAYN,75370,ZONES,1,2025-10-30 10:29:16,,2025-11-04 17:33:59,
Retrieval,402,PayNearMe,94570-1-PAYN,PENDING_RETURN,Standard,10/28/2025,10/28/2025,C02H50ERQ05P,,United States,885566965700,94570-1-1-PAYN,75202,ZONES,1,2025-10-30 10:28:19,,2025-11-04 16:51:34,
